id,candidate_id,qplume,name,folder,date,datetime,window_col_off,window_row_off,window_width,window_height,subset,difficulty,label_path,has_plume,window_labels
ang20191008t151045_r4379_c101_w151_h151,ang20191008t151045-11,4258.12159,ang20191008t151045,/AVIRISNG/Permian2019/ang20191008t151045_r4379_c101_w151_h151,2019-10-08,2019-10-08 15:10:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191008t151045-11_r4379_c101_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191013t145516_r15455_c176_w151_h151,ang20191013t145516-16,4238.35494,ang20191013t145516,/AVIRISNG/Permian2019/ang20191013t145516_r15455_c176_w151_h151,2019-10-13,2019-10-13 14:55:16+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191013t145516-16_r15455_c176_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191017t152518_r12492_c121_w151_h151,ang20191017t152518-6,3940.05978,ang20191017t152518,/AVIRISNG/Permian2019/ang20191017t152518_r12492_c121_w151_h151,2019-10-17,2019-10-17 15:25:18+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191017t152518-6_r12492_c121_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191022t152357_r4993_c33_w151_h151,ang20191022t152357-5,3821.57904,ang20191022t152357,/AVIRISNG/Permian2019/ang20191022t152357_r4993_c33_w151_h151,2019-10-22,2019-10-22 15:23:57+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191022t152357-5_r4993_c33_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190926t152524_r7081_c116_w151_h151,ang20190926t152524-2,3723.63001,ang20190926t152524,/AVIRISNG/Permian2019/ang20190926t152524_r7081_c116_w151_h151,2019-09-26,2019-09-26 15:25:24+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190926t152524-2_r7081_c116_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190928t185111_r3501_c600_w151_h151,ang20190928t185111-3,3706.87622,ang20190928t185111,/AVIRISNG/Permian2019/ang20190928t185111_r3501_c600_w151_h151,2019-09-28,2019-09-28 18:51:11+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190928t185111-3_r3501_c600_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t181301_r3081_c240_w151_h151,ang20191011t181301-2,3650.81914,ang20191011t181301,/AVIRISNG/Permian2019/ang20191011t181301_r3081_c240_w151_h151,2019-10-11,2019-10-11 18:13:01+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t181301-2_r3081_c240_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191017t154425_r4708_c381_w151_h151,ang20191017t154425-1,3575.79063,ang20191017t154425,/AVIRISNG/Permian2019/ang20191017t154425_r4708_c381_w151_h151,2019-10-17,2019-10-17 15:44:25+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191017t154425-1_r4708_c381_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t155337_r8132_c506_w151_h151,ang20191016t155337-D,3532.131208,ang20191016t155337,/AVIRISNG/Permian2019/ang20191016t155337_r8132_c506_w151_h151,2019-10-16,2019-10-16 15:53:37+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t155337-D_r8132_c506_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191008t172458_r14826_c583_w151_h151,ang20191008t172458-9,3384.93348,ang20191008t172458,/AVIRISNG/Permian2019/ang20191008t172458_r14826_c583_w151_h151,2019-10-08,2019-10-08 17:24:58+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191008t172458-9_r14826_c583_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190924t172057_r4159_c297_w151_h151,ang20190924t172057-1,3308.12158,ang20190924t172057,/AVIRISNG/Permian2019/ang20190924t172057_r4159_c297_w151_h151,2019-09-24,2019-09-24 17:20:57+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190924t172057-1_r4159_c297_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t152413_r9254_c440_w151_h151,ang20191011t152413-4,3279.6858,ang20191011t152413,/AVIRISNG/Permian2019/ang20191011t152413_r9254_c440_w151_h151,2019-10-11,2019-10-11 15:24:13+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t152413-4_r9254_c440_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t191345_r10180_c27_w151_h151,ang20191011t191345-3,3139.06986,ang20191011t191345,/AVIRISNG/Permian2019/ang20191011t191345_r10180_c27_w151_h151,2019-10-11,2019-10-11 19:13:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t191345-3_r10180_c27_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190924t165836_r1962_c318_w151_h151,ang20190924t165836-2,3136.96321,ang20190924t165836,/AVIRISNG/Permian2019/ang20190924t165836_r1962_c318_w151_h151,2019-09-24,2019-09-24 16:58:36+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190924t165836-2_r1962_c318_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t172416_r10579_c413_w151_h151,ang20190923t172416-19,3125.75665,ang20190923t172416,/AVIRISNG/Permian2019/ang20190923t172416_r10579_c413_w151_h151,2019-09-23,2019-09-23 17:24:16+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t172416-19_r10579_c413_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t162514_r3685_c352_w151_h151,ang20190927t162514-1,3013.47644,ang20190927t162514,/AVIRISNG/Permian2019/ang20190927t162514_r3685_c352_w151_h151,2019-09-27,2019-09-27 16:25:14+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t162514-1_r3685_c352_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t163647_r6575_c122_w151_h151,ang20191011t163647-2,2926.11943,ang20191011t163647,/AVIRISNG/Permian2019/ang20191011t163647_r6575_c122_w151_h151,2019-10-11,2019-10-11 16:36:47+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t163647-2_r6575_c122_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t175642_r7289_c521_w151_h151,ang20191016t175642-2,2900.67937,ang20191016t175642,/AVIRISNG/Permian2019/ang20191016t175642_r7289_c521_w151_h151,2019-10-16,2019-10-16 17:56:42+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t175642-2_r7289_c521_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190926t154314_r6804_c307_w151_h151,ang20190926t154314-3,2850.47977,ang20190926t154314,/AVIRISNG/Permian2019/ang20190926t154314_r6804_c307_w151_h151,2019-09-26,2019-09-26 15:43:14+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190926t154314-3_r6804_c307_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t152413_r8823_c513_w151_h151,ang20191011t152413-2,2845.3943,ang20191011t152413,/AVIRISNG/Permian2019/ang20191011t152413_r8823_c513_w151_h151,2019-10-11,2019-10-11 15:24:13+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t152413-2_r8823_c513_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t183439_r2497_c25_w151_h151,ang20190923t183439-2,2834.59614,ang20190923t183439,/AVIRISNG/Permian2019/ang20190923t183439_r2497_c25_w151_h151,2019-09-23,2019-09-23 18:34:39+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t183439-2_r2497_c25_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t193818_r7868_c337_w151_h151,ang20191010t193818-3,2807.66342,ang20191010t193818,/AVIRISNG/Permian2019/ang20191010t193818_r7868_c337_w151_h151,2019-10-10,2019-10-10 19:38:18+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t193818-3_r7868_c337_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191023t145837_r8341_c489_w151_h151,ang20191023t145837-5,2732.42037,ang20191023t145837,/AVIRISNG/Permian2019/ang20191023t145837_r8341_c489_w151_h151,2019-10-23,2019-10-23 14:58:37+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191023t145837-5_r8341_c489_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191022t192048_r1361_c265_w151_h151,ang20191022t192048-1,2722.05107,ang20191022t192048,/AVIRISNG/Permian2019/ang20191022t192048_r1361_c265_w151_h151,2019-10-22,2019-10-22 19:20:48+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191022t192048-1_r1361_c265_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t153023_r7067_c8_w151_h151,ang20190927t153023-5,2708.66276,ang20190927t153023,/AVIRISNG/Permian2019/ang20190927t153023_r7067_c8_w151_h151,2019-09-27,2019-09-27 15:30:23+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t153023-5_r7067_c8_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190924t181121_r3294_c442_w151_h151,ang20190924t181121-2,2657.45291,ang20190924t181121,/AVIRISNG/Permian2019/ang20190924t181121_r3294_c442_w151_h151,2019-09-24,2019-09-24 18:11:21+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190924t181121-2_r3294_c442_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191007t195115_r11116_c285_w151_h151,ang20191007t195115-6,2623.37001,ang20191007t195115,/AVIRISNG/Permian2019/ang20191007t195115_r11116_c285_w151_h151,2019-10-07,2019-10-07 19:51:15+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191007t195115-6_r11116_c285_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190922t192642_r4578_c217_w151_h151,ang20190922t192642-2,2579.5281,ang20190922t192642,/AVIRISNG/Permian2019/ang20190922t192642_r4578_c217_w151_h151,2019-09-22,2019-09-22 19:26:42+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190922t192642-2_r4578_c217_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191006t191332_r8705_c82_w151_h151,ang20191006t191332-3,2577.86405,ang20191006t191332,/AVIRISNG/Permian2019/ang20191006t191332_r8705_c82_w151_h151,2019-10-06,2019-10-06 19:13:32+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191006t191332-3_r8705_c82_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191022t163722_r6202_c430_w151_h151,ang20191022t163722-2,2560.89663,ang20191022t163722,/AVIRISNG/Permian2019/ang20191022t163722_r6202_c430_w151_h151,2019-10-22,2019-10-22 16:37:22+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191022t163722-2_r6202_c430_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t152245_r8626_c460_w151_h151,ang20191016t152245-5,2545.78266,ang20191016t152245,/AVIRISNG/Permian2019/ang20191016t152245_r8626_c460_w151_h151,2019-10-16,2019-10-16 15:22:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t152245-5_r8626_c460_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191022t194943_r17610_c210_w151_h151,ang20191022t194943-9,2510.90649,ang20191022t194943,/AVIRISNG/Permian2019/ang20191022t194943_r17610_c210_w151_h151,2019-10-22,2019-10-22 19:49:43+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191022t194943-9_r17610_c210_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191007t182352_r8520_c196_w151_h151,ang20191007t182352-A,2507.560665,ang20191007t182352,/AVIRISNG/Permian2019/ang20191007t182352_r8520_c196_w151_h151,2019-10-07,2019-10-07 18:23:52+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191007t182352-A_r8520_c196_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t165454_r5517_c18_w151_h151,ang20191016t165454-5,2444.10557,ang20191016t165454,/AVIRISNG/Permian2019/ang20191016t165454_r5517_c18_w151_h151,2019-10-16,2019-10-16 16:54:54+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t165454-5_r5517_c18_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t151239_r7121_c584_w151_h151,ang20190927t151239-2,2421.26779,ang20190927t151239,/AVIRISNG/Permian2019/ang20190927t151239_r7121_c584_w151_h151,2019-09-27,2019-09-27 15:12:39+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t151239-2_r7121_c584_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191005t210402_r1854_c108_w151_h151,ang20191005t210402-4,2398.15007,ang20191005t210402,/AVIRISNG/Permian2019/ang20191005t210402_r1854_c108_w151_h151,2019-10-05,2019-10-05 21:04:02+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191005t210402-4_r1854_c108_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t192237_r6043_c457_w151_h151,ang20190927t192237-3,2384.00818,ang20190927t192237,/AVIRISNG/Permian2019/ang20190927t192237_r6043_c457_w151_h151,2019-09-27,2019-09-27 19:22:37+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t192237-3_r6043_c457_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t155034_r9423_c4_w151_h151,ang20191010t155034-E,2381.477491,ang20191010t155034,/AVIRISNG/Permian2019/ang20191010t155034_r9423_c4_w151_h151,2019-10-10,2019-10-10 15:50:34+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t155034-E_r9423_c4_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191017t185057_r4474_c267_w151_h151,ang20191017t185057-2,2378.20981,ang20191017t185057,/AVIRISNG/Permian2019/ang20191017t185057_r4474_c267_w151_h151,2019-10-17,2019-10-17 18:50:57+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191017t185057-2_r4474_c267_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t193818_r2146_c142_w151_h151,ang20191010t193818-1,2336.09494,ang20191010t193818,/AVIRISNG/Permian2019/ang20191010t193818_r2146_c142_w151_h151,2019-10-10,2019-10-10 19:38:18+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t193818-1_r2146_c142_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t174016_r5893_c405_w151_h151,ang20191016t174016-4,2290.86865,ang20191016t174016,/AVIRISNG/Permian2019/ang20191016t174016_r5893_c405_w151_h151,2019-10-16,2019-10-16 17:40:16+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t174016-4_r5893_c405_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191023t162847_r9887_c159_w151_h151,ang20191023t162847-5,2287.43131,ang20191023t162847,/AVIRISNG/Permian2019/ang20191023t162847_r9887_c159_w151_h151,2019-10-23,2019-10-23 16:28:47+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191023t162847-5_r9887_c159_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t195907_r1434_c324_w151_h151,ang20190923t195907-1,2277.54531,ang20190923t195907,/AVIRISNG/Permian2019/ang20190923t195907_r1434_c324_w151_h151,2019-09-23,2019-09-23 19:59:07+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t195907-1_r1434_c324_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191007t200647_r1009_c453_w151_h151,ang20191007t200647-1,2274.32116,ang20191007t200647,/AVIRISNG/Permian2019/ang20191007t200647_r1009_c453_w151_h151,2019-10-07,2019-10-07 20:06:47+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191007t200647-1_r1009_c453_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t155034_r2710_c421_w151_h151,ang20191010t155034-G,2272.313059,ang20191010t155034,/AVIRISNG/Permian2019/ang20191010t155034_r2710_c421_w151_h151,2019-10-10,2019-10-10 15:50:34+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t155034-G_r2710_c421_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191017t150903_r12514_c392_w151_h151,ang20191017t150903-11,2271.10395,ang20191017t150903,/AVIRISNG/Permian2019/ang20191017t150903_r12514_c392_w151_h151,2019-10-17,2019-10-17 15:09:03+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191017t150903-11_r12514_c392_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t185825_r6531_c549_w151_h151,ang20191011t185825-4,2261.86315,ang20191011t185825,/AVIRISNG/Permian2019/ang20191011t185825_r6531_c549_w151_h151,2019-10-11,2019-10-11 18:58:25+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t185825-4_r6531_c549_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190926t184029_r1661_c357_w151_h151,ang20190926t184029-A,2251.845554,ang20190926t184029,/AVIRISNG/Permian2019/ang20190926t184029_r1661_c357_w151_h151,2019-09-26,2019-09-26 18:40:29+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190926t184029-A_r1661_c357_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t185825_r10104_c497_w151_h151,ang20191011t185825-8,2218.14658,ang20191011t185825,/AVIRISNG/Permian2019/ang20191011t185825_r10104_c497_w151_h151,2019-10-11,2019-10-11 18:58:25+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t185825-8_r10104_c497_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t162417_r4834_c50_w151_h151,ang20191016t162417-6,2172.59812,ang20191016t162417,/AVIRISNG/Permian2019/ang20191016t162417_r4834_c50_w151_h151,2019-10-16,2019-10-16 16:24:17+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t162417-6_r4834_c50_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t151239_r8689_c582_w151_h151,ang20190927t151239-4,2159.78761,ang20190927t151239,/AVIRISNG/Permian2019/ang20190927t151239_r8689_c582_w151_h151,2019-09-27,2019-09-27 15:12:39+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t151239-4_r8689_c582_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t155034_r2711_c421_w151_h151,ang20191010t155034-1,2146.13977,ang20191010t155034,/AVIRISNG/Permian2019/ang20191010t155034_r2711_c421_w151_h151,2019-10-10,2019-10-10 15:50:34+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t155034-1_r2711_c421_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190926t184029_r12122_c485_w151_h151,ang20190926t184029-6,2129.60133,ang20190926t184029,/AVIRISNG/Permian2019/ang20190926t184029_r12122_c485_w151_h151,2019-09-26,2019-09-26 18:40:29+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190926t184029-6_r12122_c485_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191023t161300_r9825_c527_w151_h151,ang20191023t161300-4,2122.62135,ang20191023t161300,/AVIRISNG/Permian2019/ang20191023t161300_r9825_c527_w151_h151,2019-10-23,2019-10-23 16:13:00+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191023t161300-4_r9825_c527_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t163955_r5575_c321_w151_h151,ang20191016t163955-6,2111.68009,ang20191016t163955,/AVIRISNG/Permian2019/ang20191016t163955_r5575_c321_w151_h151,2019-10-16,2019-10-16 16:39:55+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t163955-6_r5575_c321_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191011t161719_r6484_c552_w151_h151,ang20191011t161719-3,2109.29513,ang20191011t161719,/AVIRISNG/Permian2019/ang20191011t161719_r6484_c552_w151_h151,2019-10-11,2019-10-11 16:17:19+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191011t161719-3_r6484_c552_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191008t172458_r9631_c119_w151_h151,ang20191008t172458-5,2107.06446,ang20191008t172458,/AVIRISNG/Permian2019/ang20191008t172458_r9631_c119_w151_h151,2019-10-08,2019-10-08 17:24:58+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191008t172458-5_r9631_c119_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191008t172458_r12658_c123_w151_h151,ang20191008t172458-7,2101.37963,ang20191008t172458,/AVIRISNG/Permian2019/ang20191008t172458_r12658_c123_w151_h151,2019-10-08,2019-10-08 17:24:58+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191008t172458-7_r12658_c123_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191007t200647_r3927_c109_w151_h151,ang20191007t200647-2,2091.77387,ang20191007t200647,/AVIRISNG/Permian2019/ang20191007t200647_r3927_c109_w151_h151,2019-10-07,2019-10-07 20:06:47+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191007t200647-2_r3927_c109_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t175642_r3709_c249_w151_h151,ang20191016t175642-1,2074.9596,ang20191016t175642,/AVIRISNG/Permian2019/ang20191016t175642_r3709_c249_w151_h151,2019-10-16,2019-10-16 17:56:42+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t175642-1_r3709_c249_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191023t152801_r9013_c303_w151_h151,ang20191023t152801-5,2070.15847,ang20191023t152801,/AVIRISNG/Permian2019/ang20191023t152801_r9013_c303_w151_h151,2019-10-23,2019-10-23 15:28:01+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191023t152801-5_r9013_c303_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t163955_r4756_c462_w151_h151,ang20191016t163955-4,2066.54094,ang20191016t163955,/AVIRISNG/Permian2019/ang20191016t163955_r4756_c462_w151_h151,2019-10-16,2019-10-16 16:39:55+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t163955-4_r4756_c462_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t170747_r2291_c472_w151_h151,ang20190923t170747-3,2054.53964,ang20190923t170747,/AVIRISNG/Permian2019/ang20190923t170747_r2291_c472_w151_h151,2019-09-23,2019-09-23 17:07:47+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t170747-3_r2291_c472_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t155034_r9423_c1_w151_h151,ang20191010t155034-2,2034.75052,ang20191010t155034,/AVIRISNG/Permian2019/ang20191010t155034_r9423_c1_w151_h151,2019-10-10,2019-10-10 15:50:34+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t155034-2_r9423_c1_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t145145_r5805_c177_w151_h151,ang20191016t145145-4,2029.67768,ang20191016t145145,/AVIRISNG/Permian2019/ang20191016t145145_r5805_c177_w151_h151,2019-10-16,2019-10-16 14:51:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t145145-4_r5805_c177_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191010t185941_r6888_c147_w151_h151,ang20191010t185941-1,2028.57025,ang20191010t185941,/AVIRISNG/Permian2019/ang20191010t185941_r6888_c147_w151_h151,2019-10-10,2019-10-10 18:59:41+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191010t185941-1_r6888_c147_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190927t153023_r7101_c126_w151_h151,ang20190927t153023-A,2023.432656,ang20190927t153023,/AVIRISNG/Permian2019/ang20190927t153023_r7101_c126_w151_h151,2019-09-27,2019-09-27 15:30:23+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190927t153023-A_r7101_c126_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190923t192543_r10448_c55_w151_h151,ang20190923t192543-8,1986.21993,ang20190923t192543,/AVIRISNG/Permian2019/ang20190923t192543_r10448_c55_w151_h151,2019-09-23,2019-09-23 19:25:43+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190923t192543-8_r10448_c55_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20190926t180335_r5137_c294_w151_h151,ang20190926t180335-5,1972.8963,ang20190926t180335,/AVIRISNG/Permian2019/ang20190926t180335_r5137_c294_w151_h151,2019-09-26,2019-09-26 18:03:35+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20190926t180335-5_r5137_c294_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191017t150903_r6794_c173_w151_h151,ang20191017t150903-2,1962.90047,ang20191017t150903,/AVIRISNG/Permian2019/ang20191017t150903_r6794_c173_w151_h151,2019-10-17,2019-10-17 15:09:03+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191017t150903-2_r6794_c173_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
ang20191016t145145_r6177_c468_w151_h151,ang20191016t145145-I,1953.137577,ang20191016t145145,/AVIRISNG/Permian2019/ang20191016t145145_r6177_c468_w151_h151,2019-10-16,2019-10-16 14:51:45+00:00,0,0,512,512,train,easy,gs://starcop/Permian/permian_2019_official/ang20191016t145145-I_r6177_c468_ctr.tif,True,"Window(col_off=-180, row_off=-180, width=512, height=512)"
